	tree_id	species
7366	T_289853	Quercus ilex
7367	T_289867	Quercus ilex
7368	T_289881	Pinus pinaster
7369	T_289888	Quercus ilex
7370	T_289899	Quercus ilex
7371	T_289910	Pinus pinaster
7372	T_289912	Quercus ilex
7373	T_289917	Pinus pinaster
7374	T_289932	Pinus pinaster
7375	T_289954	Fagus sylvatica
7376	T_289957	Fagus sylvatica
7377	T_289963	Fagus sylvatica
7378	T_289974	Quercus ilex
7379	T_289979	Quercus ilex
7380	T_289992	Quercus ilex
7381	T_289994	Quercus ilex
7382	T_289999	Quercus ilex
7383	T_290000	Pinus pinaster
7384	T_290002	Quercus ilex
7385	T_290006	Pinus pinaster
7386	T_290031	Quercus ilex
7387	T_290032	Quercus ilex
7388	T_290033	Quercus ilex
7389	T_290037	Quercus ilex
7390	T_290038	Quercus ilex
7391	T_290041	Quercus ilex
7392	T_290047	Quercus ilex
7393	T_290049	Quercus ilex
7394	T_290062	Quercus ilex
7395	T_290069	Quercus ilex
7396	T_290071	Quercus ilex
7397	T_290097	Pinus pinaster
7398	T_290105	Pinus pinaster
7399	T_290163	Quercus ilex
7400	T_290164	Quercus ilex
7401	T_290165	Quercus ilex
7402	T_290168	Quercus ilex
7403	T_290183	Quercus ilex
7404	T_290195	Quercus ilex
7405	T_290204	Quercus ilex
7406	T_290223	Quercus ilex
7407	T_290247	Pinus pinaster
7408	T_290251	Pinus pinaster
7409	T_290268	Pinus pinaster
7410	T_290279	Fagus sylvatica
7411	T_290292	Pinus pinaster
7412	T_290309	Pinus pinaster
7413	T_290314	Quercus ilex
7414	T_290315	Quercus ilex
7415	T_290330	Pinus pinaster
7416	T_290340	Quercus ilex
7417	T_290344	Quercus ilex
7418	T_290350	Quercus ilex
7419	T_290356	Quercus ilex
7420	T_290369	Pinus pinaster
7421	T_290375	Pinus pinaster
7422	T_290397	Fagus sylvatica
7423	T_290409	Fagus sylvatica
7424	T_290417	Quercus ilex
7425	T_290419	Quercus ilex
7426	T_290423	Quercus ilex
7427	T_290424	Quercus ilex
7428	T_290431	Quercus ilex
7429	T_290433	Quercus ilex
7430	T_290449	Pinus pinaster
7431	T_290451	Pinus pinaster
7432	T_290470	Fagus sylvatica
7433	T_290477	Quercus ilex
7434	T_290487	Quercus ilex
7435	T_290494	Quercus ilex
7436	T_290502	Quercus ilex
7437	T_290505	Quercus ilex
7438	T_290508	Quercus ilex
7439	T_290513	Quercus ilex
7440	T_290514	Quercus ilex
7441	T_290523	Quercus ilex
7442	T_290531	Quercus ilex
7443	T_290538	Quercus ilex
7444	T_290539	Pinus pinaster
7445	T_290552	Pinus pinaster
7446	T_290594	Quercus ilex
7447	T_290597	Quercus ilex
7448	T_290612	Quercus ilex
7449	T_290616	Quercus ilex
7450	T_290617	Quercus ilex
7451	T_290621	Quercus ilex
7452	T_290622	Quercus ilex
7453	T_290624	Quercus ilex
7454	T_290626	Quercus ilex
7455	T_290628	Quercus ilex
7456	T_290629	Quercus ilex
7457	T_290641	Quercus ilex
7458	T_290661	Pinus pinaster
7459	T_290702	Quercus ilex
7460	T_290706	Quercus ilex
7461	T_290709	Quercus ilex
7462	T_290711	Pinus pinaster
7463	T_290716	Quercus ilex
7464	T_290746	Quercus ilex
7465	T_290763	Quercus ilex
7466	T_290776	Quercus ilex
7467	T_290779	Pinus pinaster
7468	T_290819	Fagus sylvatica
7469	T_290834	Quercus ilex
7470	T_290844	Quercus ilex
7471	T_290849	Quercus ilex
7472	T_290851	Quercus ilex
7473	T_290852	Quercus ilex
7474	T_290855	Quercus ilex
7475	T_290856	Quercus ilex
7476	T_290857	Pinus pinaster
7477	T_290892	Quercus ilex
7478	T_290897	Pinus pinaster
7479	T_290899	Pinus pinaster
7480	T_290936	Quercus ilex
7481	T_290938	Quercus ilex
7482	T_290941	Quercus ilex
7483	T_290950	Quercus ilex
7484	T_290963	Quercus ilex
7485	T_290974	Quercus ilex
7486	T_291020	Fagus sylvatica
7487	T_291043	Quercus ilex
7488	T_291051	Quercus ilex
7489	T_291058	Quercus ilex
7490	T_291069	Pinus pinaster
7491	T_291095	Quercus ilex
7492	T_291100	Quercus ilex
7493	T_291108	Quercus ilex
7494	T_291120	Quercus ilex
7495	T_291127	Quercus ilex
7496	T_291135	Quercus ilex
7497	T_291145	Quercus ilex
7498	T_291150	Quercus ilex
7499	T_291165	Pinus pinaster
7500	T_291172	Pinus pinaster
7501	T_291183	Quercus ilex
7502	T_291209	Quercus ilex
7503	T_291211	Quercus ilex
7504	T_291212	Quercus ilex
7505	T_291217	Quercus ilex
7506	T_291220	Quercus ilex
7507	T_291224	Quercus ilex
7508	T_291227	Quercus ilex
7509	T_291238	Quercus ilex
7510	T_291258	Quercus ilex
7511	T_291270	Quercus ilex
7512	T_291273	Quercus ilex
7513	T_291275	Quercus ilex
7514	T_291281	Quercus ilex
7515	T_291292	Pinus pinaster
7516	T_291302	Fagus sylvatica
7517	T_291328	Fagus sylvatica
7518	T_291356	Quercus ilex
7519	T_291359	Quercus ilex
7520	T_291360	Quercus ilex
7521	T_291375	Pinus pinaster
7522	T_291378	Quercus ilex
7523	T_291393	Pinus pinaster
7524	T_291404	Pinus pinaster
7525	T_291428	Quercus ilex
7526	T_291445	Quercus ilex
7527	T_291450	Fagus sylvatica
7528	T_291454	Fagus sylvatica
7529	T_291464	Quercus ilex
7530	T_291474	Quercus ilex
7531	T_291475	Quercus ilex
7532	T_291491	Quercus ilex
7533	T_291492	Quercus ilex
7534	T_291494	Quercus ilex
7535	T_291508	Quercus ilex
7536	T_291510	Quercus ilex
7537	T_291527	Fagus sylvatica
7538	T_291538	Quercus ilex
7539	T_291546	Quercus ilex
7540	T_291547	Quercus ilex
7541	T_291549	Quercus ilex
7542	T_291554	Quercus ilex
7543	T_291563	Quercus ilex
7544	T_291566	Quercus ilex
7545	T_291580	Quercus ilex
7546	T_291586	Quercus ilex
7547	T_291590	Quercus ilex
7548	T_291609	Fagus sylvatica
7549	T_291622	Pinus pinaster
7550	T_291638	Quercus ilex
7551	T_291663	Quercus ilex
7552	T_291677	Quercus ilex
7553	T_291687	Quercus ilex
7554	T_291689	Quercus ilex
7555	T_291691	Quercus ilex
7556	T_291697	Quercus ilex
7557	T_291704	Quercus ilex
7558	T_291710	Pinus pinaster
7559	T_291722	Quercus ilex
7560	T_291728	Quercus ilex
7561	T_291735	Fagus sylvatica
7562	T_291737	Fagus sylvatica
7563	T_291752	Pinus pinaster
7564	T_291753	Fagus sylvatica
7565	T_291773	Quercus ilex
7566	T_291775	Quercus ilex
7567	T_291776	Quercus ilex
7568	T_291779	Quercus ilex
7569	T_291786	Quercus ilex
7570	T_291795	Quercus ilex
7571	T_291799	Quercus ilex
7572	T_291828	Pinus pinaster
7573	T_291829	Fagus sylvatica
7574	T_291841	Pinus pinaster
7575	T_291844	Fagus sylvatica
7576	T_291851	Pinus pinaster
7577	T_291870	Quercus ilex
7578	T_291878	Quercus ilex
7579	T_291882	Quercus ilex
7580	T_291887	Pinus pinaster
7581	T_291896	Quercus ilex
7582	T_291903	Quercus ilex
7583	T_291908	Quercus ilex
7584	T_291915	Fagus sylvatica
7585	T_291926	Pinus pinaster
7586	T_291929	Pinus pinaster
7587	T_291933	Fagus sylvatica
7588	T_291934	Pinus pinaster
7589	T_291937	Fagus sylvatica
7590	T_291953	Quercus ilex
7591	T_291954	Quercus ilex
7592	T_291956	Quercus ilex
7593	T_291957	Quercus ilex
7594	T_291960	Quercus ilex
7595	T_291971	Quercus ilex
7596	T_291988	Fagus sylvatica
7597	T_291996	Fagus sylvatica
7598	T_292001	Fagus sylvatica
7599	T_292033	Quercus ilex
7600	T_292034	Quercus ilex
7601	T_292036	Quercus ilex
7602	T_292048	Pinus pinaster
7603	T_292059	Quercus ilex
7604	T_292067	Pinus pinaster
7605	T_292083	Fagus sylvatica
7606	T_292099	Quercus ilex
7607	T_292102	Quercus ilex
7608	T_292105	Quercus ilex
7609	T_292109	Quercus ilex
7610	T_292111	Quercus ilex
7611	T_292112	Quercus ilex
7612	T_292113	Quercus ilex
7613	T_292116	Quercus ilex
7614	T_292117	Quercus ilex
7615	T_292130	Quercus ilex
7616	T_292139	Quercus ilex
7617	T_292150	Quercus ilex
7618	T_292160	Quercus ilex
7619	T_292185	Quercus ilex
7620	T_292189	Pinus pinaster
7621	T_292192	Fagus sylvatica
7622	T_292209	Fagus sylvatica
7623	T_292233	Quercus ilex
7624	T_292234	Quercus ilex
7625	T_292235	Quercus ilex
7626	T_292237	Quercus ilex
7627	T_292241	Quercus ilex
7628	T_292243	Quercus ilex
7629	T_292248	Pinus pinaster
7630	T_292249	Quercus ilex
7631	T_292253	Quercus ilex
7632	T_292254	Quercus ilex
7633	T_292257	Quercus ilex
7634	T_292261	Quercus ilex
7635	T_292265	Quercus ilex
7636	T_292266	Quercus ilex
7637	T_292279	Quercus ilex
7638	T_292294	Pinus pinaster
7639	T_292297	Pinus pinaster
7640	T_292298	Fagus sylvatica
7641	T_292302	Fagus sylvatica
7642	T_292317	Quercus ilex
7643	T_292318	Quercus ilex
7644	T_292328	Quercus ilex
7645	T_292335	Quercus ilex
7646	T_292341	Quercus ilex
7647	T_292347	Pinus pinaster
7648	T_292381	Quercus ilex
7649	T_292389	Quercus ilex
7650	T_292398	Quercus ilex
7651	T_292408	Quercus ilex
7652	T_292418	Quercus ilex
7653	T_292435	Pinus pinaster
7654	T_292468	Quercus ilex
7655	T_292470	Quercus ilex
7656	T_292471	Quercus ilex
7657	T_292504	Quercus ilex
7658	T_292512	Pinus pinaster
7659	T_292527	Fagus sylvatica
7660	T_292536	Pinus pinaster
7661	T_292540	Fagus sylvatica
7662	T_292560	Quercus ilex
7663	T_292566	Quercus ilex
7664	T_292575	Quercus ilex
7665	T_292584	Quercus ilex
7666	T_292590	Quercus ilex
7667	T_292600	Quercus ilex
7668	T_292623	Pinus pinaster
7669	T_292628	Fagus sylvatica
7670	T_292629	Fagus sylvatica
7671	T_292648	Fagus sylvatica
7672	T_292652	Fagus sylvatica
7673	T_292654	Pinus pinaster
7674	T_292664	Pinus pinaster
7675	T_292701	Quercus ilex
7676	T_292705	Pinus pinaster
7677	T_292708	Pinus pinaster
7678	T_292718	Pinus pinaster
7679	T_292727	Fagus sylvatica
7680	T_292748	Pinus pinaster
7681	T_292749	Quercus ilex
7682	T_292755	Quercus ilex
7683	T_292760	Quercus ilex
7684	T_292768	Quercus ilex
7685	T_292780	Quercus ilex
7686	T_292783	Quercus ilex
7687	T_292802	Pinus pinaster
7688	T_292808	Fagus sylvatica
7689	T_292840	Quercus ilex
7690	T_292846	Quercus ilex
7691	T_292885	Quercus ilex
7692	T_292887	Quercus ilex
7693	T_292890	Quercus ilex
7694	T_292894	Quercus ilex
7695	T_292923	Pinus pinaster
7696	T_292933	Fagus sylvatica
7697	T_292970	Quercus ilex
7698	T_292973	Quercus ilex
7699	T_292974	Quercus ilex
7700	T_292977	Quercus ilex
7701	T_292980	Quercus ilex
7702	T_292987	Quercus ilex
7703	T_292996	Quercus ilex
7704	T_293003	Quercus ilex
7705	T_293008	Quercus ilex
7706	T_293017	Quercus ilex
7707	T_293018	Quercus ilex
7708	T_293029	Quercus ilex
7709	T_293038	Pinus pinaster
7710	T_293047	Pinus pinaster
7711	T_293057	Pinus pinaster
7712	T_293063	Fagus sylvatica
7713	T_293066	Fagus sylvatica
7714	T_293073	Fagus sylvatica
7715	T_293087	Quercus ilex
7716	T_293088	Quercus ilex
7717	T_293090	Quercus ilex
7718	T_293091	Quercus ilex
7719	T_293100	Pinus pinaster
7720	T_293103	Quercus ilex
7721	T_293112	Quercus ilex
7722	T_293124	Quercus ilex
7723	T_293137	Pinus pinaster
7724	T_293166	Quercus ilex
7725	T_293167	Quercus ilex
7726	T_293170	Pinus pinaster
7727	T_293171	Quercus ilex
7728	T_293179	Pinus pinaster
7729	T_293190	Quercus ilex
7730	T_293196	Quercus ilex
7731	T_293199	Quercus ilex
7732	T_293205	Quercus ilex
7733	T_293220	Quercus ilex
7734	T_293222	Quercus ilex
7735	T_293226	Quercus ilex
7736	T_293231	Quercus ilex
7737	T_293234	Quercus ilex
7738	T_293237	Quercus ilex
7739	T_293239	Quercus ilex
7740	T_293248	Pinus pinaster
7741	T_293262	Pinus pinaster
7742	T_293285	Quercus ilex
7743	T_293298	Quercus ilex
7744	T_293315	Quercus ilex
7745	T_293318	Quercus ilex
7746	T_293326	Quercus ilex
7747	T_293336	Quercus ilex
7748	T_293337	Pinus pinaster
7749	T_293370	Quercus ilex
7750	T_293382	Quercus ilex
7751	T_293385	Quercus ilex
7752	T_293387	Pinus pinaster
7753	T_293390	Quercus ilex
7754	T_293392	Quercus ilex
7755	T_293394	Quercus ilex
7756	T_293397	Quercus ilex
7757	T_293398	Quercus ilex
7758	T_293403	Quercus ilex
7759	T_293405	Quercus ilex
7760	T_293412	Quercus ilex
7761	T_293421	Quercus ilex
7762	T_293423	Quercus ilex
7763	T_293428	Quercus ilex
7764	T_293434	Quercus ilex
7765	T_293438	Pinus pinaster
7766	T_293451	Fagus sylvatica
7767	T_293464	Pinus pinaster
7768	T_293466	Fagus sylvatica
7769	T_293486	Quercus ilex
7770	T_293491	Quercus ilex
7771	T_293498	Quercus ilex
7772	T_293507	Quercus ilex
7773	T_293515	Quercus ilex
7774	T_293521	Pinus pinaster
7775	T_293524	Pinus pinaster
7776	T_293532	Fagus sylvatica
7777	T_293546	Quercus ilex
7778	T_293580	Quercus ilex
7779	T_293583	Quercus ilex
7780	T_293595	Quercus ilex
7781	T_293601	Pinus pinaster
7782	T_293614	Fagus sylvatica
7783	T_293616	Fagus sylvatica
7784	T_293619	Fagus sylvatica
7785	T_293644	Pinus pinaster
7786	T_293646	Pinus pinaster
7787	T_293659	Fagus sylvatica
7788	T_293664	Quercus ilex
7789	T_293688	Quercus ilex
7790	T_293692	Quercus ilex
7791	T_293693	Quercus ilex
7792	T_293694	Quercus ilex
7793	T_293695	Quercus ilex
7794	T_293697	Pinus pinaster
7795	T_293702	Quercus ilex
7796	T_293708	Quercus ilex
7797	T_293735	Pinus pinaster
7798	T_293768	Quercus ilex
7799	T_293771	Quercus ilex
7800	T_293773	Quercus ilex
7801	T_293779	Quercus ilex
7802	T_293780	Quercus ilex
7803	T_293788	Quercus ilex
7804	T_293800	Quercus ilex
7805	T_293810	Pinus pinaster
7806	T_293852	Fagus sylvatica
7807	T_293866	Fagus sylvatica
7808	T_293868	Pinus pinaster
7809	T_293880	Quercus ilex
7810	T_293882	Quercus ilex
7811	T_293900	Quercus ilex
7812	T_293903	Quercus ilex
7813	T_293904	Quercus ilex
7814	T_293905	Quercus ilex
7815	T_293908	Quercus ilex
7816	T_293920	Quercus ilex
7817	T_293946	Fagus sylvatica
7818	T_293967	Quercus ilex
7819	T_293976	Pinus pinaster
7820	T_293978	Pinus pinaster
7821	T_293983	Pinus pinaster
7822	T_293984	Pinus pinaster
7823	T_293987	Pinus pinaster
7824	T_294008	Quercus ilex
7825	T_294010	Quercus ilex
7826	T_294014	Quercus ilex
7827	T_294017	Pinus pinaster
7828	T_294023	Quercus ilex
7829	T_294025	Quercus ilex
7830	T_294050	Fagus sylvatica
7831	T_294072	Pinus pinaster
7832	T_294076	Pinus pinaster
7833	T_294077	Pinus pinaster
7834	T_294079	Pinus pinaster
7835	T_294082	Quercus ilex
7836	T_294084	Quercus ilex
7837	T_294086	Pinus pinaster
7838	T_294093	Quercus ilex
7839	T_294106	Fagus sylvatica
7840	T_294112	Fagus sylvatica
7841	T_294116	Pinus pinaster
7842	T_294141	Quercus ilex
7843	T_294151	Quercus ilex
7844	T_294157	Quercus ilex
7845	T_294161	Pinus pinaster
7846	T_294166	Pinus pinaster
7847	T_294167	Quercus ilex
7848	T_294178	Quercus ilex
7849	T_294203	Pinus pinaster
7850	T_294205	Fagus sylvatica
7851	T_294211	Fagus sylvatica
7852	T_294227	Quercus ilex
7853	T_294231	Quercus ilex
7854	T_294236	Quercus ilex
7855	T_294240	Quercus ilex
7856	T_294246	Quercus ilex
7857	T_294281	Pinus pinaster
7858	T_294296	Quercus ilex
7859	T_294297	Quercus ilex
7860	T_294327	Quercus ilex
7861	T_294337	Pinus pinaster
7862	T_294340	Pinus pinaster
7863	T_294354	Fagus sylvatica
7864	T_294363	Quercus ilex
7865	T_294377	Quercus ilex
7866	T_294382	Pinus pinaster
7867	T_294384	Quercus ilex
7868	T_294385	Pinus pinaster
7869	T_294393	Pinus pinaster
7870	T_294407	Quercus ilex
7871	T_294415	Quercus ilex
7872	T_294416	Quercus ilex
7873	T_294424	Quercus ilex
7874	T_294432	Quercus ilex
7875	T_294441	Quercus ilex
7876	T_294442	Quercus ilex
7877	T_294445	Quercus ilex
7878	T_294454	Quercus ilex
7879	T_294463	Fagus sylvatica
7880	T_294490	Quercus ilex
7881	T_294499	Quercus ilex
7882	T_294507	Quercus ilex
7883	T_294512	Quercus ilex
7884	T_294525	Quercus ilex
7885	T_294531	Quercus ilex
7886	T_294535	Quercus ilex
7887	T_294573	Pinus pinaster
7888	T_294592	Fagus sylvatica
7889	T_294612	Quercus ilex
7890	T_294618	Quercus ilex
7891	T_294621	Quercus ilex
7892	T_294632	Pinus pinaster
7893	T_294640	Quercus ilex
7894	T_294643	Quercus ilex
7895	T_294651	Pinus pinaster
7896	T_294657	Pinus pinaster
7897	T_294668	Fagus sylvatica
7898	T_294683	Quercus ilex
7899	T_294684	Quercus ilex
7900	T_294698	Pinus pinaster
7901	T_294702	Fagus sylvatica
7902	T_294703	Fagus sylvatica
7903	T_294705	Fagus sylvatica
7904	T_294722	Quercus ilex
7905	T_294735	Quercus ilex
7906	T_294736	Quercus ilex
7907	T_294739	Pinus pinaster
7908	T_294749	Fagus sylvatica
7909	T_294779	Quercus ilex
7910	T_294797	Quercus ilex
7911	T_294798	Quercus ilex
7912	T_294800	Quercus ilex
7913	T_294801	Quercus ilex
7914	T_294823	Quercus ilex
7915	T_294830	Quercus ilex
7916	T_294834	Quercus ilex
7917	T_294837	Quercus ilex
7918	T_294840	Quercus ilex
7919	T_294845	Quercus ilex
7920	T_294854	Quercus ilex
7921	T_294856	Quercus ilex
7922	T_294864	Quercus ilex
7923	T_294870	Quercus ilex
7924	T_294871	Quercus ilex
7925	T_294878	Quercus ilex
7926	T_294887	Quercus ilex
7927	T_294896	Pinus pinaster
7928	T_294903	Fagus sylvatica
7929	T_294911	Fagus sylvatica
7930	T_294925	Quercus ilex
7931	T_294927	Quercus ilex
7932	T_294935	Quercus ilex
7933	T_294939	Quercus ilex
7934	T_294952	Quercus ilex
7935	T_294958	Quercus ilex
7936	T_294967	Fagus sylvatica
7937	T_294977	Pinus pinaster
7938	T_294978	Fagus sylvatica
7939	T_295005	Quercus ilex
7940	T_295035	Pinus pinaster
7941	T_295064	Quercus ilex
7942	T_295065	Quercus ilex
7943	T_295067	Quercus ilex
7944	T_295072	Pinus pinaster
7945	T_295086	Quercus ilex
7946	T_295087	Pinus pinaster
7947	T_295106	Quercus ilex
7948	T_295108	Quercus ilex
7949	T_295114	Quercus ilex
7950	T_295125	Pinus pinaster
7951	T_295139	Pinus pinaster
7952	T_295140	Fagus sylvatica
7953	T_295173	Quercus ilex
7954	T_295176	Quercus ilex
7955	T_295185	Pinus pinaster
7956	T_295194	Quercus ilex
7957	T_295195	Quercus ilex
7958	T_295202	Pinus pinaster
7959	T_295205	Pinus pinaster
7960	T_295226	Fagus sylvatica
7961	T_295243	Quercus ilex
7962	T_295251	Quercus ilex
7963	T_295255	Quercus ilex
7964	T_295266	Quercus ilex
7965	T_295279	Quercus ilex
7966	T_295313	Pinus pinaster
7967	T_295323	Quercus ilex
7968	T_295330	Quercus ilex
7969	T_295350	Quercus ilex
7970	T_295351	Quercus ilex
7971	T_295352	Quercus ilex
7972	T_295356	Quercus ilex
7973	T_295367	Quercus ilex
7974	T_295370	Pinus pinaster
7975	T_295403	Quercus ilex
7976	T_295404	Quercus ilex
7977	T_295410	Quercus ilex
7978	T_295418	Quercus ilex
7979	T_295425	Quercus ilex
7980	T_295427	Pinus pinaster
7981	T_295453	Quercus ilex
7982	T_295459	Quercus ilex
7983	T_295481	Quercus ilex
7984	T_295484	Quercus ilex
7985	T_295541	Quercus ilex
7986	T_295545	Quercus ilex
7987	T_295546	Quercus ilex
7988	T_295550	Quercus ilex
7989	T_295556	Quercus ilex
7990	T_295568	Quercus ilex
7991	T_295571	Quercus ilex
7992	T_295577	Pinus pinaster
7993	T_295603	Quercus ilex
7994	T_295610	Quercus ilex
7995	T_295613	Quercus ilex
7996	T_295624	Quercus ilex
7997	T_295638	Fagus sylvatica
7998	T_295640	Fagus sylvatica
7999	T_295654	Pinus pinaster
8000	T_295656	Quercus ilex
8001	T_295673	Fagus sylvatica
8002	T_295683	Quercus ilex
8003	T_295689	Quercus ilex
8004	T_295692	Quercus ilex
8005	T_295699	Pinus pinaster
8006	T_295713	Pinus pinaster
8007	T_295718	Fagus sylvatica
8008	T_295726	Pinus pinaster
8009	T_295730	Quercus ilex
8010	T_295735	Pinus pinaster
8011	T_295744	Quercus ilex
8012	T_295745	Quercus ilex
8013	T_295767	Quercus ilex
8014	T_295770	Quercus ilex
8015	T_295779	Pinus pinaster
8016	T_295798	Fagus sylvatica
8017	T_295815	Quercus ilex
8018	T_295816	Quercus ilex
8019	T_295823	Quercus ilex
8020	T_295834	Quercus ilex
8021	T_295835	Quercus ilex
8022	T_295855	Quercus ilex
8023	T_295858	Quercus ilex
8024	T_295863	Quercus ilex
8025	T_295873	Fagus sylvatica
8026	T_295874	Fagus sylvatica
8027	T_295889	Quercus ilex
8028	T_295894	Quercus ilex
8029	T_295905	Quercus ilex
8030	T_295908	Quercus ilex
8031	T_295910	Quercus ilex
8032	T_295914	Quercus ilex
8033	T_295916	Pinus pinaster
8034	T_295961	Quercus ilex
8035	T_295979	Fagus sylvatica
8036	T_295991	Quercus ilex
8037	T_296021	Quercus ilex
8038	T_296023	Pinus pinaster
8039	T_296032	Quercus ilex
8040	T_296041	Quercus ilex
8041	T_296047	Quercus ilex
8042	T_296068	Fagus sylvatica
8043	T_296083	Quercus ilex
8044	T_296084	Quercus ilex
8045	T_296085	Quercus ilex
8046	T_296086	Quercus ilex
8047	T_296089	Quercus ilex
8048	T_296093	Quercus ilex
8049	T_296096	Pinus pinaster
8050	T_296107	Quercus ilex
8051	T_296116	Fagus sylvatica
8052	T_296120	Fagus sylvatica
8053	T_296126	Fagus sylvatica
8054	T_296134	Quercus ilex
8055	T_296139	Quercus ilex
8056	T_296142	Quercus ilex
8057	T_296143	Quercus ilex
8058	T_296155	Quercus ilex
8059	T_296191	Quercus ilex
8060	T_296199	Quercus ilex
8061	T_296212	Quercus ilex
8062	T_296214	Pinus pinaster
8063	T_296217	Quercus ilex
8064	T_296223	Quercus ilex
8065	T_296227	Quercus ilex
8066	T_296229	Quercus ilex
8067	T_296230	Pinus pinaster
8068	T_296231	Quercus ilex
8069	T_296239	Quercus ilex
8070	T_296272	Pinus pinaster
8071	T_296297	Quercus ilex
8072	T_296303	Quercus ilex
8073	T_296308	Pinus pinaster
8074	T_296312	Quercus ilex
8075	T_296314	Quercus ilex
8076	T_296325	Quercus ilex
8077	T_296345	Fagus sylvatica
8078	T_296363	Quercus ilex
8079	T_296364	Quercus ilex
8080	T_296367	Quercus ilex
8081	T_296371	Quercus ilex
8082	T_296372	Quercus ilex
8083	T_296386	Quercus ilex
8084	T_296388	Pinus pinaster
8085	T_296390	Pinus pinaster
8086	T_296401	Fagus sylvatica
8087	T_296406	Fagus sylvatica
8088	T_296417	Quercus ilex
8089	T_296426	Fagus sylvatica
8090	T_296436	Quercus ilex
8091	T_296437	Quercus ilex
8092	T_296448	Quercus ilex
8093	T_296452	Quercus ilex
8094	T_296455	Quercus ilex
8095	T_296464	Fagus sylvatica
8096	T_296476	Pinus pinaster
8097	T_296487	Quercus ilex
8098	T_296488	Quercus ilex
8099	T_296489	Quercus ilex
8100	T_296510	Quercus ilex
8101	T_296514	Pinus pinaster
8102	T_296542	Quercus ilex
8103	T_296543	Quercus ilex
8104	T_296549	Quercus ilex
8105	T_296554	Quercus ilex
8106	T_296565	Quercus ilex
8107	T_296570	Quercus ilex
8108	T_296574	Quercus ilex
8109	T_296577	Pinus pinaster
8110	T_296597	Pinus pinaster
8111	T_296604	Quercus ilex
8112	T_296606	Quercus ilex
8113	T_296611	Quercus ilex
8114	T_296616	Pinus pinaster
8115	T_296621	Pinus pinaster
8116	T_296636	Quercus ilex
8117	T_296637	Quercus ilex
8118	T_296643	Pinus pinaster
8119	T_296662	Quercus ilex
8120	T_296667	Quercus ilex
8121	T_296668	Quercus ilex
8122	T_296675	Quercus ilex
8123	T_296685	Pinus pinaster
8124	T_296706	Pinus pinaster
8125	T_296709	Quercus ilex
8126	T_296724	Pinus pinaster
8127	T_296733	Quercus ilex
8128	T_296741	Quercus ilex
8129	T_296744	Pinus pinaster
8130	T_296751	Quercus ilex
8131	T_296755	Quercus ilex
8132	T_296794	Quercus ilex
8133	T_296805	Quercus ilex
8134	T_296811	Quercus ilex
8135	T_296822	Quercus ilex
