(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Endgültig																
Stand:	14.10.2021	15:11															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	FDP	4	2	16062	10,382139	15363	10,116954	4,549893	0,265185	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	GRÜNE	5	1	29923	19,376291	16586	10,937819	80,41119	8,438472	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	GRÜNE	5	2	31222	20,181245	20238	13,327275	54,274138	6,85397	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	DIE LINKE	6	1			8892	5,863927		-5,863927	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	DIE LINKE	6	2	5817	3,759987	11410	7,513796	-49,018405	-3,75381	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	FREIE WÄHLER	7	1	7888	5,107783	4524	2,983401	74,358974	2,124381	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	FREIE WÄHLER	7	2	7081	4,57701	3443	2,267309	105,663665	2,3097	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	ÖDP	8	1	2080	1,34688	2650	1,747572	-21,509434	-0,400692	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	ÖDP	8	2	1077	0,69615	1297	0,85411	-16,962221	-0,15796	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Tierschutzpartei	9	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Tierschutzpartei	9	2	1370	0,885539	1207	0,794842	13,504557	0,090697	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	BP	10	1			13	0,008573		-0,008573	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	BP	10	2	202	0,130569	291	0,191631	-30,584192	-0,061063	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Die PARTEI	11	1	2578	1,669354					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Die PARTEI	11	2	1210	0,782119	1298	0,854768	-6,779661	-0,07265	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	PIRATEN	12	1	1259	0,815251	1354	0,89291	-7,016248	-0,077659	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	PIRATEN	12	2	676	0,436952	690	0,454384	-2,028986	-0,017432	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	NPD	13	2	102	0,065931	405	0,266704	-74,814815	-0,200773	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	V-Partei³	14	2	175	0,113116	277	0,182412	-36,823105	-0,069296	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Gesundheitsforschung	15	2	153	0,098896	144	0,094828	6,25	0,004068	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	MLPD	16	1	188	0,121737					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	MLPD	16	2	31	0,020038	71	0,046755	-56,338028	-0,026718	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	DKP	17	2	14	0,009049	19	0,012512	-26,315789	-0,003463	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	dieBasis	18	1	2619	1,695903					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	dieBasis	18	2	2084	1,347054					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Bündnis C	19	2	120	0,077565					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	III. Weg	20	2	61	0,039429					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	du.	21	2	70	0,045247					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	LKR	22	2	19	0,012281					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Die Humanisten	23	2	220	0,142203					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Team Todenhöfer	24	2	496	0,320604					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	UNABHÄNGIGE	25	2	235	0,151899					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Volt	26	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	Volt	26	2	529	0,341934					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Einzelbewerber/Wählergruppe	AKB	27	1	127	0,082237					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Einzelbewerber/Wählergruppe	AKB	27	2							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Einzelbewerber/Wählergruppe	Angela and I are here to create ...	28	1	93	0,060221					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Einzelbewerber/Wählergruppe	Angela and I are here to create ...	28	2							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Einzelbewerber/Wählergruppe	Klimaliste	29	1	366	0,236999					
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Einzelbewerber/Wählergruppe	Klimaliste	29	2							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	BüSo	30	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	BüSo	30	2			18	0,011853		-0,011853	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	DiB	31	1							
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	DiB	31	2			309	0,203485		-0,203485	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Übrige	1000	2			446	0,293703		-0,293703	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Wahlberechtigte	-4		250730		249810		0,36828		
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Wählende	-3		197939	78,94508	194222	77,747888	1,913789	1,197192	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Ungültige	-2	1	1438	0,726486	1674	0,8619	-14,097969	-0,135414	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Ungültige	-2	2	996	0,503185	1360	0,70023	-26,764706	-0,197044	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Gültige	-1	1	196501	99,273514	192548	99,1381	2,052995	0,135414	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Gültige	-1	2	196943	99,496815	192862	99,29977	2,116021	0,197044	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	CSU	1	1	65876	33,524511	76543	39,752685	-13,935958	-6,228174	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	CSU	1	2	58976	29,94572	67682	35,093487	-12,863095	-5,147766	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	SPD	2	1	47153	23,996316	44371	23,044124	6,269861	0,952191	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	SPD	2	2	42329	21,493021	36459	18,904191	16,100277	2,58883	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	AfD	3	1	16858	8,579091	20427	10,608783	-17,471973	-2,029692	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	AfD	3	2	17692	8,98331	22470	11,650818	-21,263907	-2,667508	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	FDP	4	1	12883	6,556201	10354	5,37736	24,425343	1,17884	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	FDP	4	2	18765	9,528138	17155	8,894961	9,385019	0,633176	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	GRÜNE	5	1	27111	13,796876	18681	9,701996	45,126064	4,09488	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	GRÜNE	5	2	29778	15,120111	20164	10,455144	47,679032	4,664967	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	DIE LINKE	6	1	6221	3,165887	13052	6,778569	-52,336807	-3,612682	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	DIE LINKE	6	2	6946	3,526909	15147	7,853802	-54,142735	-4,326893	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	FREIE WÄHLER	7	1	10340	5,26206	8324	4,323078	24,219125	0,938982	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	FREIE WÄHLER	7	2	9669	4,909542	4961	2,572306	94,900222	2,337237	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	ÖDP	8	1	1685	0,857502					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	ÖDP	8	2	1002	0,508777	1227	0,636206	-18,337408	-0,12743	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Tierschutzpartei	9	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Tierschutzpartei	9	2	2463	1,250616	2070	1,073306	18,985507	0,177309	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	BP	10	1	507	0,258014	796	0,413403	-36,306533	-0,155389	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	BP	10	2	443	0,224938	619	0,320955	-28,432956	-0,096017	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Die PARTEI	11	1	3090	1,572511					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Die PARTEI	11	2	1661	0,843391	1706	0,88457	-2,637749	-0,041179	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	PIRATEN	12	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	PIRATEN	12	2	826	0,419411	849	0,440211	-2,709069	-0,0208	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	NPD	13	2	180	0,091397	632	0,327695	-71,518987	-0,236298	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	V-Partei³	14	2	215	0,109169	349	0,180958	-38,395415	-0,07179	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Gesundheitsforschung	15	2	238	0,120847	322	0,166959	-26,086957	-0,046112	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	MLPD	16	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	MLPD	16	2	43	0,021834	47	0,02437	-8,510638	-0,002536	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	DKP	17	2	62	0,031481	43	0,022296	44,186047	0,009185	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	dieBasis	18	1	3750	1,908387					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	dieBasis	18	2	3369	1,710647					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Bündnis C	19	2	208	0,105614					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	III. Weg	20	2	129	0,065501					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	du.	21	2	100	0,050776					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	LKR	22	2	27	0,01371					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Die Humanisten	23	1	416	0,211704					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Die Humanisten	23	2	291	0,147758					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Team Todenhöfer	24	2	711	0,361018					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	UNABHÄNGIGE	25	2	356	0,180763					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Volt	26	1	611	0,31094					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	Volt	26	2	464	0,235601					
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	BüSo	27	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	BüSo	27	2			20	0,01037		-0,01037	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	DiB	28	1							
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	Partei	DiB	28	2			362	0,187699		-0,187699	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	243	Fürth	LAND	9	System-Gruppe	Übrige	1000	2			578	0,299696		-0,299696	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Wahlberechtigte	-4		188283		192214		-2,045116		
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Wählende	-3		145212	77,124329	146205	76,063658	-0,679183	1,060671	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Ungültige	-2	1	1006	0,69278	1282	0,876851	-21,528861	-0,184071	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Ungültige	-2	2	726	0,499959	902	0,616942	-19,512195	-0,116983	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Gültige	-1	1	144206	99,30722	144923	99,123149	-0,494745	0,184071	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Gültige	-1	2	144486	99,500041	145303	99,383058	-0,562273	0,116983	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	CSU	1	1	41027	28,450273	45340	31,285579	-9,512572	-2,835307	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	CSU	1	2	34349	23,773238	40106	27,601632	-14,354461	-3,828395	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	SPD	2	1	31616	21,924192	37068	25,577721	-14,708104	-3,653529	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	SPD	2	2	30232	20,923827	26456	18,20747	14,272755	2,716357	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	AfD	3	1	8485	5,883944	13398	9,244909	-36,669652	-3,360966	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	AfD	3	2	8887	6,150769	14503	9,981212	-38,723023	-3,830443	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	FDP	4	1	10882	7,546149	10379	7,161734	4,846324	0,384415	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	FDP	4	2	14692	10,168459	15412	10,606801	-4,671684	-0,438342	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	GRÜNE	5	1	32541	22,565635	18463	12,739869	76,249797	9,825767	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	GRÜNE	5	2	34055	23,569758	21909	15,078147	55,438404	8,491611	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	DIE LINKE	6	1	7726	5,357613	14511	10,012903	-46,757632	-4,65529	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	DIE LINKE	6	2	8627	5,970821	16962	11,673537	-49,139252	-5,702717	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	FREIE WÄHLER	7	1	4286	2,972137	3058	2,110086	40,156965	0,862051	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	FREIE WÄHLER	7	2	3621	2,506125	1824	1,255308	98,519737	1,250817	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	ÖDP	8	1	1813	1,257229	2342	1,616031	-22,587532	-0,358801	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	ÖDP	8	2	830	0,57445	1254	0,863024	-33,811802	-0,288574	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Tierschutzpartei	9	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Tierschutzpartei	9	2	1662	1,150284	1595	1,097706	4,200627	0,052578	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	BP	10	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	BP	10	2	125	0,086514	251	0,172742	-50,199203	-0,086229	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Die PARTEI	11	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Die PARTEI	11	2	1462	1,011863	2076	1,428739	-29,576108	-0,416876	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	PIRATEN	12	1	1849	1,282194					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	PIRATEN	12	2	784	0,542613	809	0,556768	-3,090235	-0,014154	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	NPD	13	2	78	0,053984	311	0,214035	-74,919614	-0,160051	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	V-Partei³	14	2	192	0,132885	328	0,225735	-41,463415	-0,09285	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Gesundheitsforschung	15	2	165	0,114198	203	0,139708	-18,719212	-0,02551	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	MLPD	16	1	149	0,103324	364	0,251168	-59,065934	-0,147843	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	MLPD	16	2	56	0,038758	124	0,085339	-54,83871	-0,046581	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	DKP	17	2	88	0,060906	108	0,074327	-18,518519	-0,013422	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	dieBasis	18	1	2777	1,925717					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	dieBasis	18	2	2310	1,598771					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Bündnis C	19	2	118	0,081669					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	III. Weg	20	2	39	0,026992					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	du.	21	2	119	0,082361					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	LKR	22	2	31	0,021455					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Die Humanisten	23	2	217	0,150188					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Team Todenhöfer	24	2	887	0,6139					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	UNABHÄNGIGE	25	2	204	0,14119					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Volt	26	1	856	0,593595					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	Volt	26	2	656	0,454023					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Einzelbewerber/Wählergruppe	Eppel	27	1	199	0,137997					
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Einzelbewerber/Wählergruppe	Eppel	27	2							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	BüSo	28	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	BüSo	28	2			18	0,012388		-0,012388	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	DiB	29	1							
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	Partei	DiB	29	2			448	0,308321		-0,308321	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	244	Nürnberg-Nord	LAND	9	System-Gruppe	Übrige	1000	2			606	0,41706		-0,41706	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	System-Gruppe	Wahlberechtigte	-4		177316		181809		-2,471275		
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	System-Gruppe	Wählende	-3		129560	73,067292	132085	72,650419	-1,911648	0,416873	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	System-Gruppe	Ungültige	-2	1	1137	0,877586	1410	1,067494	-19,361702	-0,189909	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	System-Gruppe	Ungültige	-2	2	847	0,653751	1107	0,838097	-23,486902	-0,184346	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	System-Gruppe	Gültige	-1	1	128423	99,122414	130675	98,932506	-1,723359	0,189909	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	System-Gruppe	Gültige	-1	2	128713	99,346249	130978	99,161903	-1,729298	0,184346	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	CSU	1	1	44192	34,411281	46511	35,592883	-4,985917	-1,181602	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	CSU	1	2	38663	30,038147	40882	31,212875	-5,427817	-1,174729	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	SPD	2	1	31098	24,215289	34621	26,493974	-10,175905	-2,278685	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	SPD	2	2	29195	22,682247	27467	20,970697	6,291186	1,711549	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	AfD	3	1	13123	10,218575	17270	13,215994	-24,012739	-2,997419	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	AfD	3	2	12901	10,023075	18679	14,261174	-30,933133	-4,238099	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	FDP	4	1	8777	6,834446	7632	5,840444	15,002621	0,994002	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	FDP	4	2	11495	8,930722	11199	8,550291	2,643093	0,380431	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	GRÜNE	5	1	15566	12,120882	10163	7,77731	53,163436	4,343572	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	GRÜNE	5	2	17687	13,741425	12166	9,288583	45,380569	4,452842	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	DIE LINKE	6	1	5184	4,03666	10772	8,243352	-51,875232	-4,206692	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	DIE LINKE	6	2	4893	3,801481	11640	8,886989	-57,963918	-5,085508	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	FREIE WÄHLER	7	1	5897	4,591857	3706	2,836044	59,120345	1,755813	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	FREIE WÄHLER	7	2	4433	3,444097	2192	1,673563	102,235401	1,770533	
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	ÖDP	8	1	1562	1,216293					
BT	26.09.2021	Wahlkreis	245	Nürnberg-Süd	LAND	9	Partei	ÖDP	8	2	710	0,551615	888	0,677976	-20,045045	-0,126362	
